-2.46, 90.7226,88.2106,85.7637,83.3796,81.0557,78.79,76.5801,74.4241,72.32,70.266,68.2604,66.3013,64.3872,62.5166,60.6881,58.9001,57.1515,55.4408,53.7669,52.1286,50.5249,48.9545,47.4165,45.9099,44.4337,42.987,41.569,40.1788,38.8156,37.4786,36.1671,34.8803,33.6176,32.8494,32.2115,31.5613,30.8985,30.2227,29.5336,28.8307,28.1137,27.382,26.6353,25.873,25.0948,24.3,23.4882,22.6587,21.8111,20.9447,20.0589,19.153,18.2263,17.2782,16.3078,15.3144,14.2972,13.2552,12.1876,11.0934,9.97161,8.82116,7.64096,6.42983,5.18654,3.9098,2.59823,1.25039,-0.136271,-1.51455,-2.85526,-4.15994,-5.43,-6.66681,-7.87166,-9.04576,-10.1903,-11.3063,-12.3949,-13.4571,-14.4938,-15.5059,-16.4943,-17.4599,-18.4033,-19.3253,-20.2267,-21.1082,-21.9704,-22.8138,-23.6393,-24.4472,-25.2381,-26.0127,-26.7713,-27.5145,-28.2428,-28.9565,-29.6561,-30.3421,
-2.4, 89.6166,87.1334,84.7143,82.3568,80.0586,77.8176,75.6315,73.4985,71.4165,69.3839,67.3988,65.4596,63.5648,61.7127,59.9021,58.1315,56.3996,54.7052,53.047,51.424,49.8349,48.2788,46.7546,45.2614,43.7983,42.3642,40.9585,39.5802,38.2285,36.9028,35.6021,34.326,33.2035,32.5723,31.9291,31.2735,30.6051,29.9235,29.2284,28.5194,27.796,27.0578,26.3044,25.5352,24.7498,23.9477,23.1282,22.2909,21.4351,20.5603,19.6658,18.751,17.815,16.8573,15.8769,14.8732,13.8453,12.7922,11.7131,10.607,9.47281,8.3095,7.11593,5.89089,4.63314,3.34134,2.0141,0.649925,-0.742903,-2.1046,-3.42941,-4.71881,-5.9742,-7.19691,-8.38819,-9.54925,-10.6812,-11.7852,-12.8621,-13.9131,-14.9389,-15.9406,-16.9189,-17.8747,-18.8087,-19.7217,-20.6143,-21.4873,-22.3412,-23.1767,-23.9944,-24.7949,-25.5786,-26.3462,-27.098,-27.8346,-28.5565,-29.264,-29.9576,-30.6377,
-2.34, 88.5233,86.0684,83.6766,81.3453,79.0724,76.8557,74.6931,72.5826,70.5225,68.5108,66.546,64.6264,62.7505,60.9167,59.1238,57.3703,55.6549,53.9765,52.3338,50.7258,49.1512,47.6092,46.0987,44.6188,43.1684,41.7469,40.3532,38.9867,37.6464,36.3317,35.0419,33.7762,32.9294,32.293,31.6443,30.9832,30.3091,29.6217,28.9206,28.2053,27.4755,26.7308,25.9705,25.1943,24.4017,23.592,22.7649,21.9196,21.0556,20.1722,19.2689,18.3449,17.3996,16.432,15.4416,14.4274,13.3886,12.3243,11.2335,10.1152,8.96846,7.79206,6.58489,5.34571,4.07324,2.76612,1.42292,0.0421129,-1.34221,-2.68762,-3.9968,-5.2712,-6.51217,-7.72101,-8.89897,-10.0472,-11.1668,-12.2589,-13.3243,-14.3642,-15.3794,-16.3708,-17.3392,-18.2854,-19.2101,-20.1141,-20.9981,-21.8627,-22.7085,-23.5362,-24.3463,-25.1394,-25.916,-26.6767,-27.4218,-28.1519,-28.8675,-29.5689,-30.2565,-30.9309,
-2.28, 87.4424,85.0155,82.6504,80.345,78.0969,75.9041,73.7646,71.6764,69.6376,67.6467,65.7018,63.8015,61.9442,60.1285,58.353,56.6163,54.9173,53.2546,51.6272,50.034,48.4738,46.9457,45.4486,43.9817,42.5441,41.1348,39.7531,38.3982,37.0692,35.7654,34.4862,33.2826,32.6529,32.0112,31.3572,30.6904,30.0106,29.3172,28.61,27.8885,27.1522,26.4007,25.6336,24.8503,24.0503,23.233,22.398,21.5447,20.6723,19.7803,18.8681,17.9348,16.9799,16.0024,15.0017,13.9769,12.9271,11.8513,10.7486,9.61803,8.45845,7.26875,6.04774,4.79417,3.50672,2.18401,0.824556,-0.567825,-1.93432,-3.26374,-4.55757,-5.81722,-7.04402,-8.23923,-9.40407,-10.5397,-11.6471,-12.7275,-13.7817,-14.8107,-15.8154,-16.7967,-17.7553,-18.692,-19.6076,-20.5028,-21.3782,-22.2346,-23.0724,-23.8924,-24.695,-25.4808,-26.2504,-27.0042,-27.7427,-28.4664,-29.1758,-29.8711,-30.5529,-31.2216,
-2.22, 86.3739,83.9743,81.6357,79.3556,77.132,74.9627,72.8459,70.7795,68.7619,66.7914,64.8662,62.9849,61.1459,59.3479,57.5896,55.8695,54.1866,52.5395,50.9271,49.3485,47.8024,46.288,44.8043,43.3503,41.9252,40.5281,39.1581,37.8146,36.4968,35.2038,33.9351,33.0091,32.3742,31.7272,31.0676,30.3952,29.7095,29.0102,28.2967,27.5688,26.826,26.0677,25.2936,24.5031,23.6956,22.8707,22.0277,21.1662,20.2853,19.3846,18.4632,17.5206,16.5559,15.5684,14.5573,13.5216,12.4606,11.3732,10.2584,9.1153,7.9427,6.73946,5.50438,4.23617,2.93348,1.59489,0.218889,-1.16924,-2.51937,-3.83308,-5.11183,-6.35698,-7.56985,-8.75167,-9.90362,-11.0268,-12.1223,-13.1911,-14.2342,-15.2525,-16.2469,-17.2182,-18.1672,-19.0946,-20.0012,-20.8877,-21.7547,-22.6029,-23.4329,-24.2452,-25.0404,-25.8191,-26.5818,-27.3288,-28.0608,-28.7782,-29.4814,-30.1708,-30.8468,-31.5099,
-2.16, 85.3175,82.9449,80.6321,78.377,76.1774,74.0314,71.9368,69.892,67.8952,65.9447,64.0389,62.1763,60.3555,58.575,56.8335,55.1298,53.4627,51.831,50.2335,48.6692,47.1371,45.6363,44.1656,42.7244,41.3116,39.9265,38.5682,37.236,35.9291,34.6469,33.3885,32.7333,32.0932,31.4407,30.7756,30.0974,29.4058,28.7004,27.9807,27.2463,26.4968,25.7317,24.9505,24.1526,23.3376,22.5049,21.6539,20.784,19.8945,18.9849,18.0543,17.1021,16.1276,15.1299,14.1081,13.0615,11.989,10.8898,9.76281,8.60695,7.4211,6.2041,4.9547,3.67158,2.35338,0.998622,-0.392099,-1.76343,-3.09748,-4.39576,-5.65968,-6.89059,-8.08976,-9.25841,-10.3977,-11.5087,-12.5924,-13.6499,-14.6821,-15.6898,-16.674,-17.6355,-18.5749,-19.4932,-20.391,-21.2689,-22.1276,-22.9678,-23.79,-24.5948,-25.3827,-26.1543,-26.9101,-27.6506,-28.3762,-29.0873,-29.7844,-30.4679,-31.1382,-31.7957,
-2.1, 84.273,81.9269,79.6396,77.4091,75.2331,73.1098,71.0373,69.0137,67.0373,65.1066,63.2199,61.3757,59.5727,57.8095,56.0847,54.3971,52.7456,51.129,49.5462,47.9961,46.4778,44.9903,43.5326,42.1039,40.7033,39.33,37.9832,36.6622,35.3662,34.0944,33.0886,32.4552,31.8098,31.1518,30.4811,29.7971,29.0995,28.3879,27.6619,26.921,26.1647,25.3926,24.6042,23.7989,22.9762,22.1356,21.2764,20.3981,19.4999,18.5812,17.6413,16.6794,15.6949,14.6867,13.6542,12.5964,11.5124,10.4012,9.2617,8.09287,6.89356,5.66255,4.39858,3.1003,1.7663,0.395091,-0.995639,-2.35051,-3.66877,-4.95189,-6.20124,-7.41815,-8.60386,-9.75955,-10.8863,-11.9853,-13.0575,-14.1038,-15.1252,-16.1226,-17.0968,-18.0486,-18.9787,-19.8879,-20.7769,-21.6464,-22.497,-23.3292,-24.1438,-24.9411,-25.7219,-26.4866,-27.2356,-27.9695,-28.6887,-29.3937,-30.0848,-30.7625,-31.4272,-32.0792,
-2.04, 83.2402,80.9201,78.6579,76.4515,74.2989,72.198,70.1471,68.1444,66.1882,64.2769,62.409,60.583,58.7975,57.0513,55.3429,53.6713,52.0352,50.4335,48.8651,47.3291,45.8243,44.35,42.9051,41.4888,40.1002,38.7386,37.4032,36.0931,34.8078,33.5465,32.8134,32.1749,31.524,30.8605,30.184,29.4942,28.7905,28.0727,27.3402,26.5926,25.8295,25.0504,24.2547,23.4419,22.6114,21.7628,20.8953,20.0084,19.1013,18.1734,17.224,16.2524,15.2576,14.239,13.1955,12.1264,11.0306,9.90716,8.75499,7.57298,6.35997,5.11472,3.83592,2.5222,1.17212,-0.215725,-1.5919,-2.93062,-4.23337,-5.50159,-6.73663,-7.93977,-9.11224,-10.2552,-11.3697,-12.4569,-13.5177,-14.553,-15.5638,-16.551,-17.5153,-18.4575,-19.3784,-20.2788,-21.1592,-22.0203,-22.8628,-23.6873,-24.4943,-25.2843,-26.058,-26.8158,-27.5582,-28.2856,-28.9986,-29.6975,-30.3827,-31.0547,-31.7138,-32.3603,
-1.98, 82.2188,79.9244,77.6869,75.5042,73.3745,71.2957,69.2661,67.284,65.3476,63.4555,61.6061,59.798,58.0298,56.3003,54.6082,52.9523,51.3313,49.7443,48.1902,46.668,45.1766,43.7153,42.283,40.8789,39.5023,38.1522,36.828,35.5288,34.2541,33.1679,32.536,31.8922,31.2358,30.5667,29.8845,29.1886,28.4788,27.7547,27.0157,26.2614,25.4913,24.705,23.9019,23.0815,22.2432,21.3864,20.5105,19.6148,18.6988,17.7616,16.8026,15.8209,14.8158,13.7865,12.7319,11.6513,10.5435,9.40765,8.24258,7.04718,5.82023,4.56048,3.26659,1.93717,0.570716,-0.821393,-2.18103,-3.50387,-4.79138,-6.04496,-7.26593,-8.45555,-9.615,-10.7454,-11.8479,-12.9234,-13.973,-14.9975,-15.9979,-16.975,-17.9296,-18.8624,-19.7743,-20.6658,-21.5378,-22.3907,-23.2253,-24.042,-24.8416,-25.6244,-26.3911,-27.1421,-27.8779,-28.599,-29.3057,-29.9986,-30.678,-31.3443,-31.9979,-32.6392,
-1.92, 81.2088,78.9395,76.7263,74.5671,72.4599,70.4028,68.3942,66.4323,64.5154,62.6422,60.8111,59.0206,57.2696,55.5565,53.8804,52.2399,50.6339,49.0615,47.5214,46.0128,44.5347,43.0862,41.6663,40.2743,38.9094,37.5707,36.2575,34.9692,33.7049,32.8934,32.2563,31.6071,30.9452,30.2704,29.5823,28.8804,28.1644,27.4338,26.6882,25.9271,25.15,24.3564,23.5458,22.7177,21.8714,21.0063,20.1219,19.2174,18.2922,17.3456,16.3768,15.385,14.3694,13.3292,12.2633,11.171,10.0511,8.90257,7.72439,6.51535,5.27423,3.99973,2.69049,1.34506,-0.0386918,-1.41975,-2.76315,-4.0704,-5.34293,-6.58213,-7.78926,-8.96557,-10.1122,-11.2303,-12.3209,-13.385,-14.4235,-15.4374,-16.4275,-17.3947,-18.3397,-19.2633,-20.1662,-21.0492,-21.9127,-22.7576,-23.5843,-24.3935,-25.1857,-25.9614,-26.7212,-27.4655,-28.1949,-28.9096,-29.6103,-30.2972,-30.9709,-31.6316,-32.2797,-32.9157,
-1.86, 80.2099,77.9654,75.7761,73.6398,71.5548,69.5192,67.5312,65.5892,63.6916,61.837,60.0238,58.2508,56.5165,54.8198,53.1594,51.5341,49.943,48.3848,46.8586,45.3635,43.8984,42.4625,41.055,39.6749,38.3215,36.9941,35.6919,34.4141,33.247,32.6167,31.9743,31.3196,30.6522,29.9716,29.2775,28.5695,27.8472,27.1101,26.3578,25.5898,24.8056,24.0046,23.1864,22.3504,21.496,20.6226,19.7295,18.8161,17.8816,16.9254,15.9466,14.9446,13.9183,12.867,11.7897,10.6854,9.55315,8.39183,7.20031,5.97741,4.72186,3.43235,2.10748,0.745768,-0.646508,-2.01094,-3.33838,-4.63031,-5.88813,-7.11318,-8.30672,-9.46995,-10.604,-11.71,-12.7889,-13.8417,-14.8694,-15.8728,-16.8528,-17.8102,-18.7458,-19.6603,-20.5544,-21.4288,-22.2841,-23.121,-23.94,-24.7417,-25.5267,-26.2954,-27.0484,-27.7861,-28.509,-29.2176,-29.9122,-30.5933,-31.2612,-31.9164,-32.5592,-33.19,
-1.8, 79.2219,77.0018,74.836,72.7224,70.6592,68.6446,66.677,64.7546,62.876,61.0397,59.2443,57.4883,55.7706,54.0899,52.4451,50.8349,49.2583,47.7142,46.2017,44.7199,43.2677,41.8443,40.4488,39.0805,37.7386,36.4223,35.1308,33.8636,32.9731,32.3376,31.6899,31.0297,30.3566,29.6702,28.9701,28.2559,27.5272,26.7835,26.0244,25.2494,24.4579,23.6495,22.8236,21.9797,21.117,20.2351,19.3332,18.4107,17.4668,16.5009,15.512,14.4995,13.4624,12.3999,11.3109,10.1945,9.0497,7.87533,6.67025,5.43324,4.16302,2.85823,1.51744,0.139146,-1.24697,-2.59507,-3.90684,-5.18372,-6.42708,-7.63823,-8.8184,-9.96876,-11.0904,-12.1845,-13.2519,-14.2936,-15.3106,-16.3037,-17.2738,-18.2216,-19.1479,-20.0534,-20.9388,-21.8048,-22.652,-23.481,-24.2924,-25.0867,-25.8645,-26.6263,-27.3726,-28.1038,-28.8204,-29.5229,-30.2115,-30.8868,-31.5492,-32.1989,-32.8364,-33.59,
-1.74, 78.2447,76.0486,73.9059,71.8146,69.7729,67.779,65.8314,63.9284,62.0685,60.2502,58.4723,56.7332,55.0319,53.367,51.7374,50.142,48.5798,47.0497,45.5507,44.0819,42.6424,41.2314,39.8479,38.4912,37.1606,35.8552,34.5745,33.3258,32.6971,32.0563,31.4032,30.7374,30.0585,29.3662,28.66,27.9395,27.2043,26.454,25.688,24.9059,24.1071,23.2911,22.4574,21.6054,20.7344,19.8438,18.933,18.0013,17.0478,16.072,15.0729,14.0497,13.0016,11.9277,10.8269,9.69821,8.54062,7.35298,6.1341,4.88273,3.59758,2.27723,0.920244,-0.470976,-1.84022,-3.17229,-4.46866,-5.73074,-6.95989,-8.15738,-9.3244,-10.4621,-11.5716,-12.6539,-13.71,-14.7408,-15.7473,-16.7302,-17.6905,-18.6288,-19.546,-20.4426,-21.3195,-22.1772,-23.0164,-23.8377,-24.6416,-25.4286,-26.1994,-26.9543,-27.694,-28.4188,-29.1291,-29.8255,-30.5083,-31.1779,-31.8347,-32.4791,-33.1113,-34.1383,
-1.68, 77.2781,75.1056,72.9856,70.9162,68.8957,66.9223,64.9944,63.1104,61.2689,59.4684,57.7077,55.9853,54.3,52.6507,51.0363,49.4555,47.9075,46.3911,44.9054,43.4496,42.0226,40.6237,39.2521,37.9069,36.5874,35.2929,34.0226,33.0527,32.4187,31.7726,31.114,30.4425,29.7578,29.0595,28.3471,27.6203,26.8786,26.1214,25.3485,24.5591,23.7529,22.9293,22.0877,21.2274,20.348,19.4487,18.5288,17.5877,16.6246,15.6387,14.6292,13.5952,12.536,11.4504,10.3375,9.19638,8.0258,6.82466,5.59175,4.32578,3.02542,1.68925,0.315763,-1.07356,-2.42639,-3.7427,-5.02394,-6.27149,-7.48667,-8.67072,-9.82482,-10.9501,-12.0476,-13.1183,-14.1633,-15.1834,-16.1795,-17.1524,-18.103,-19.032,-19.9402,-20.8281,-21.6965,-22.5461,-23.3774,-24.191,-24.9875,-25.7674,-26.5312,-27.2794,-28.0125,-28.731,-29.4352,-30.1256,-30.8026,-31.4666,-32.1179,-32.7569,-33.4334,-34.6912,
-1.62, 76.3219,74.1726,72.075,70.0272,68.0275,66.0742,64.1658,62.3006,60.4772,58.6943,56.9504,55.2444,53.5751,51.9411,50.3416,48.7753,47.2412,45.7384,44.2659,42.8228,41.4082,40.0213,38.6613,37.3275,36.019,34.7352,33.4753,32.7772,32.138,31.4865,30.8223,30.1452,29.4546,28.7502,28.0315,27.2983,26.5499,25.7859,25.0059,24.2092,23.3955,22.5641,21.7144,20.8458,19.9578,19.0496,18.1205,17.1699,16.197,15.2009,14.1808,13.1359,12.0653,10.9679,9.84282,8.68894,7.50516,6.29029,5.04309,3.76227,2.44644,1.09415,-0.294801,-1.66889,-3.0056,-4.30643,-5.5728,-6.80608,-8.00752,-9.17836,-10.3197,-11.4328,-12.5185,-13.5779,-14.6119,-15.6214,-16.6073,-17.5704,-18.5115,-19.4313,-20.3305,-21.2099,-22.07,-22.9115,-23.735,-24.5411,-25.3303,-26.1031,-26.8601,-27.6016,-28.3283,-29.0405,-29.7386,-30.4231,-31.0944,-31.7528,-32.3987,-33.0325,-33.9805,-35.2487,
-1.56, 75.3759,73.2495,71.1739,69.1474,67.1682,65.2347,63.3454,61.4987,59.6932,57.9275,56.2004,54.5106,52.8569,51.2381,49.6532,48.1011,46.5809,45.0914,43.6319,42.2014,40.799,39.424,38.0756,36.7529,35.4553,34.182,33.132,32.4995,31.855,31.198,30.5282,29.8452,29.1487,28.4381,27.7132,26.9733,26.2182,25.4473,24.6601,23.856,23.0347,22.1953,21.3375,20.4605,19.5638,18.6466,17.7082,16.7479,15.7649,14.7585,13.7277,12.6717,11.5895,10.4801,9.3426,8.1758,6.97858,5.74975,4.48802,3.19208,1.8605,0.491798,-0.89951,-2.2571,-3.57797,-4.86359,-6.11536,-7.33459,-8.52254,-9.68039,-10.8093,-11.9102,-12.9843,-14.0325,-15.0558,-16.0549,-17.0307,-17.9841,-18.9158,-19.8266,-20.7171,-21.588,-22.4399,-23.2735,-24.0893,-24.888,-25.6699,-26.4358,-27.186,-27.921,-28.6413,-29.3473,-30.0394,-30.7181,-31.3837,-32.0366,-32.6772,-33.3058,-34.5321,-35.8109,
